id,item_id,name,brand,categories,price,specs
239727,LPMSI00561,"MSI Bravo 15 Gaming Notebook 15.6"" FHD AMD Ryzen 7 7735HS GeForce RTX 3050 16GB 512GB SSD Windows 11 Home",MSI,"['Laptops, Tablet', None, None, None]",1299.0,"{'GPU': 'GeForce RTX 3050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
238799,LPHEW02024,"HP Consumer Notebook 17.3"" FHD Intel i5-1335U Intel Iris Xe 8GB 1TB SSD Windows 11 Home, 17-cn3010ca",HP,"['Laptops, Tablet', None, None, None]",778.88000488281,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': 'FHD', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '17.3""'}"
236072,LPGIG00148,"Gigabyte AORUS Gaming Notebook 17.3"" QHD Intel i7-13700H GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, BSF-73US654SH",GIGABYTE,"['Laptops, Tablet', None, None, None]",1999.0,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1440', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '17.3""'}"
235100,LPASU00734,"ASUS Zenbook 14X Consumer Notebook 14"" OLED Intel i7-1260P GeForce MX550 16GB 512GB SSD Windows 11 Home, UX5400ZB-DS72T-CA",ASUS,"['Laptops, Tablet', None, None, None]",1599.0,"{'GPU': 'GeForce\xa0MX550', 'Maximum Resolution': '2880 x 1800', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
216707,LPASU00592,"ASUS Vivobook 15 Notebook, 15.6"" HD, AMD Ryzen 3 3250U, AMD Radeon Graphics, 8GB DDR4, 128GB SSD, Win11 Home, M515DA-DS31-CA",ASUS,"['Laptops, Tablet', None, None, None]",499.0,"{'Notebook Type': 'Consumer', 'Notebook Chassis': 'Clamshell', 'Screen Size': '15.6""', 'Maximum Resolution': '1366 x 768', 'Refresh Rate': '60Hz', 'CPU': 'AMD Ryzen 3 3250U'}"
239728,LPMSI00562,"MSI Modern 15 Notebook 15.6"" FHD AMD Ryzen 7 7730U AMD Radeon Graphics 16GB 512GB SSD Windows 11 Home, B7M-097CA",MSI,"['Laptops, Tablet', None, None, None]",699.0,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
235077,LPMSI00541,"MSI Thin GF63 Gaming Notebook 15.6"" FHD Intel i7-12650H GeForce RTX 3050 16GB 512GB SSD Windows 11 Home, 12UDX-038CA",MSI,"['Laptops, Tablet', None, None, None]",999.0,"{'GPU': 'GeForce RTX 3050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
234156,LPASU00686,"ASUS TUF Gaming Notebook 16"" FHD AMD Ryzen 7 7735HS AMD Radeon RX 7600S 16GB 1TB SSD Windows 11 Home, FA617NS-DS71-CA",ASUS,"['Laptops, Tablet', None, None, None]",1499.0,"{'GPU': 'AMD\xa0Radeon RX\xa07600S', 'Refresh Rate': '144Hz', 'Maximum Resolution': '1920X1200', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB'}"
216703,LPASU00591,"ASUS Vivobook Go Notebook, 15.6"" HD, Intel Celeron N4020, Intel UHD Graphics 600, 4GB DDR4, 64GB SSD, Win11 S, L510MA-DS09-CA",ASUS,"['Laptops, Tablet', None, None, None]",259.0,"{'Notebook Type': 'Consumer', 'Notebook Chassis': 'Clamshell', 'Screen Size': '15.6""', 'Maximum Resolution': '1366 x 768', 'Refresh Rate': '60Hz', 'CPU': 'Intel Celeron N4020'}"
241456,LPHEW02058,"HP Victus 15-fa1000ca Gaming Notebook 15.6"" Intel i5-13500H GeForce RTX 4050 16GB 512GB SSD Windows 11 Home, 7X7A3UA#ABL",HP,"['Laptops, Tablet', None, None, None]",1099.0,"{'Memory': '16GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '144Hz', 'SSD Capacity': '512GB'}"
240050,LPHEW02046,"HP Consumer Notebook 17.3"" FHD, Ryzen 3 3720U, AMD Radeon Graphics,  8GB,  512GB SSD,  Windows 11 Home, 17-cp2030ca",HP,"['Laptops, Tablet', None, None, None]",584.88000488281,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': 'FHD', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '17.3""'}"
236573,LPASU00743,"ASUS Zenbook S 13 Flip OLED Business Notebook 13.3"" Touchscreen QHD Intel i7-1260P 16GB 1TB SSD Windows 11 Pro, UP5302ZA-XB71T-CA",ASUS,"['Laptops, Tablet', None, None, None]",1999.0,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '2880 x 1800', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '13.3""'}"
236557,LPGIG00157,"Gigabyte AERO 14 OLED Gaming Notebook 14"" QHD Intel i5-12500H RTX 4050 16GB 1TB SSD Windows 11 Home, 9MF-E2USBB4SH",GIGABYTE,"['Laptops, Tablet', None, None, None]",1499.0,"{'GPU': 'RTX 4050', 'Maximum Resolution': '2880x1800', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
236073,LPGIG00149,"Gigabyte AORUS 15X Gaming Notebook 15.6"" QHD Intel i9-13900HX GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, ASF-B3US754SH",GIGABYTE,"['Laptops, Tablet', None, None, None]",2199.88,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560x1440', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
238842,LPASU00767,"ASUS Zenbook Pro 14 Duo OLED Consumer Notebook 14.5"" OLED Intel i9-13900H GeForce RTX 4060 32GB 1TB SSD Windows 11 Home, UX8402VV-DS91T-CA",ASUS,"['Laptops, Tablet', None, None, None]",2999.0,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2880 x 1800', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '32GB', 'Screen Size': '14.5""'}"
238733,LPASU00759,"ASUS ProArt Studiobook Business Notebook 16"" OLED Intel i9-13980HX Geforce RTX 4070 32GB 1TB SSD Windows 11 Pro, H7604JI-XS91T-CA",ASUS,"['Laptops, Tablet', None, None, None]",3154.0,"{'GPU': 'Geforce\xa0RTX\xa04070', 'Maximum Resolution': '3200 x 2000', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '16""'}"
236555,LPGIG00156,"Gigabyte AERO 16 OLED Gaming Notebook 16"" UHD Intel i7-13700H GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, BSF-73US994SH",GIGABYTE,"['Laptops, Tablet', None, None, None]",2199.0,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '3840x2400', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
243943,LPLEN03512,"Lenovo ThinkBook 14s Yoga G3 14"" Touchscreen Convertible Notebook FHD Intel Core i7-1355U 16GB RAM 512GB SSD, Mineral Gray, Windows 11 Pro",LENOVO,"['Laptops, Tablet', None, None, None]",1499.0,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21JG001FUS', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkBook', 'General Information<HDRBR>Product Series': '14s Yoga G3 IRU'}"
234974,LPASU00727,"ASUS ROG Flow Gaming Notebook 16"" WQXGA Intel Core i9-13900H RTX 4050 16GB 1TB SSD Windows 11 Home, GV601VU-DS91T-CA",ASUS,"['Laptops, Tablet', None, None, None]",2199.0,"{'GPU': 'RTX\xa04050', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
234827,LPMSI00531,"MSI TITAN GT77 Gaming Notebook 17.3"" UHD Intel i9-13980HX GeForce RTX 4090 128GB 4TB SSD Windows 11 Pro, GT77HX 13VI-042US",MSI,"['Laptops, Tablet', None, None, None]",6999.0,"{'GPU': 'GeForce RTX 4090', 'Maximum Resolution': '3840x2160', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '128GB', 'Screen Size': '17.3""'}"
225016,LPLEN03042,"Lenovo ThinkBook 15 G4 15.6"" Touchscreen Notebook, FHD, Intel Core i7-1255U, 16GB RAM, 512GB SSD, Mineral Gray, Fingerprint Reader, Backlit Keyboard, Windows 11 Pro",LENOVO,"['Laptops, Tablet', None, None, None]",1299.0,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21DJ000VUS', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkBook', 'General Information<HDRBR>Product Series': '15 G4 IAP'}"
250551,LPASU00500OB,"Asus ExpertBook B1 14"" Laptop Intel i5 1135G7 8 GB 256 GB SSD Windows 10 Home, B1400CEAE-Q51H-CB(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",521.55,"{'General Information<HDRBR>Manufacturer': 'ASUS Computer International', 'General Information<HDRBR>Manufacturer Part Number': 'B1400CEAE-Q51H-CB', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.asus.com', 'General Information<HDRBR>Brand Name': 'Asus', 'General Information<HDRBR>Product Line': 'ExpertBook B1', 'General Information<HDRBR>Product Series': 'B1400'}"
250418,LPASU00717OB,"ASUS ROG Strix Gaming Notebook 16"" FHD Intel i7-13650HX RTX 3050 16GB 1TB SSD Windows 11 Home, G614JJ-DS71-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",1439.1,"{'GPU': 'RTX 3050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
250334,LPLEN03685OB,"Lenovo IdeaPad Slim 3 15AMN8 Laptop 15.6"" FHD AMD Ryzen 3 7320U 8GB 256GB SSD Windows 11 S, 82XQ001JCF(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",426.55,"{'GPU': 'AMD Radeon 610M Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 S', 'Memory': '8GB', 'Screen Size': '15.6""'}"
250119,LPHEW02147,"HP EliteBook 835 Laptop 13.3"" FHD AMD Ryzen 5 Pro 7540U AMD Radeon 740M Graphics 16GB 512GB SSD Windows 11 Pro",HP,"['Laptops, Tablet', None, None, None]",2149.0,"{'GPU': 'AMD Radeon 740M Graphics', 'Maximum Resolution': '1920 x 1200', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '13.3""'}"
249975,LPLEN03577OB,"Lenovo ThinkPad T480 Business Laptop 14"" FHD Intel i5-8365U 16GB 512GB SSD Windows 10 Pro Refurbished(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",449.1,"{'GPU': 'Intel® UHD Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 10 Pro', 'Memory': '16GB', 'Screen Size': '14""'}"
249937,LPASU00830,"ASUS Zenbook 14 EVO OLED Laptop 14"" QHD+ Intel Core Ultra 5 125H Intel Arc™ Graphics 16GB 512GB SSD Windows 11 Home, UX3405MA-DS51T-CA",ASUS,"['Laptops, Tablet', None, None, None]",1399.0,"{'GPU': 'Intel Arc™ Graphics', 'Maximum Resolution': '2880 x 1800', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
249890,LPASU00809OB,"ASUS ROG Strix G16 Gaming Laptop 16"" QHD Intel i9-13980HX GeForce RTX 4060 16GB 1TB SSD Windows 11 Home, G614JV-DB91-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",1619.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
249876,LPLGE00028OB,"LG Gram EVO Ultra-Lightweight Notebook , 16"" WQXGA, Intel i7-1260P, Intel Iris Xe Graphics, 16GB, 512GB SSD, Windows 11 Home, 16T90Q-K.AA75A9(Open Box)",LG,"['Laptops, Tablet', None, None, None]",1538.89,"{'Notebook Type': 'Consumer', 'Notebook Chassis': 'Thin and Light', 'Screen Size': '16""', 'Maximum Resolution': '2560 x 1600', 'Refresh Rate': '60Hz', 'CPU': 'i7-1260P'}"
249846,LPASU00721OB,"ASUS ROG Strix Gaming Notebook 17.3"" WQHD AMD Ryzen 9 7945HX RTX 4080 32GB 1TB SSD Windows 11 Pro, G733PZ-XS96(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",3149.1,"{'GPU': 'RTX\xa04080', 'Maximum Resolution': 'WQHD', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '17.3""'}"
249838,LPLEN03709,"Lenovo V15 G4 Business Laptop 15.6"" FHD Intel i7-1355U 16GB 1TB SSD Windows 11 Pro, 83A100E8US",LENOVO,"['Laptops, Tablet', None, None, None]",1399.0,"{'GPU': 'Intel Iris Xe Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '15.6""'}"
249837,LPLEN03708,"Lenovo V15 G4 Business Laptop 15.6"" FHD Intel i5-1335U 16GB 1TB SSD Windows 11 Pro, 83A100ECUS",LENOVO,"['Laptops, Tablet', None, None, None]",1199.0,"{'GPU': 'Intel Iris Xe Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '15.6""'}"
249836,LPLEN03707,"Lenovo V15 G4 Business Laptop 15.6"" FHD Intel i3-1315U Intel UHD Graphics 16GB 512GB SSD Windows 11 Pro, 83A100EGUS",LENOVO,"['Laptops, Tablet', None, None, None]",699.0,"{'GPU': 'Intel UHD Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '15.6""'}"
249835,LPLEN03706,"Lenovo V15 G4 Business Laptop 15.6"" FHD AMD Ryzen 5 5500U 16GB 512GB SSD Windows 11 Pro, 83CR000FUS",LENOVO,"['Laptops, Tablet', None, None, None]",899.0,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '15.6""'}"
249816,LPRAZ00059,"RAZER Blade 14 Gaming Laptop 14"" QHD AMD Ryzen 9 7940HS GeForce RTX 4070 16GB 1TB SSD Windows 11 Home",RAZER,"['Laptops, Tablet', None, None, None]",3649.0,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
249777,LPHEW01929OB,"HP ProBook 440 G9 14"" Business Laptop FHD Intel Core i5-1235U 8GB RAM 256GB SSD Silver Windows 11 Pro(Open Box)",HP,"['Laptops, Tablet', None, None, None]",569.05,"{'General Information<HDRBR>Manufacturer': 'HP Inc.', 'General Information<HDRBR>Manufacturer Part Number': '687M8UT#ABA', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.hp.com', 'General Information<HDRBR>Brand Name': 'HP', 'General Information<HDRBR>Product Line': 'ProBook', 'General Information<HDRBR>Product Series': '440 G9'}"
249687,LPMSI00531OB,"MSI TITAN GT77 Gaming Notebook 17.3"" UHD Intel i9-13980HX GeForce RTX 4090 128GB 4TB SSD Windows 11 Pro, GT77HX 13VI-042US(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",6299.1,"{'GPU': 'GeForce RTX 4090', 'Maximum Resolution': '3840x2160', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '128GB', 'Screen Size': '17.3""'}"
249641,LPLEN03578OB,"Lenovo Yoga L390 Business Laptop 13.3"" Touchscreen FHD Intel i5-8365U 16GB 256GB SSD Windows 11 Pro Refurbished(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",404.1,"{'GPU': 'Intel® UHD Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '13.3""'}"
249634,LPLEN03518OB,"LENOVO Thinkbook T480s Business Notebook 14"" FHD Intel i5-8350U 16GB 256GB SSD Windows 11 Pro, Refurbished(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",359.1,"{'GPU': 'Intel UHD Graphics 620', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '14""'}"
249531,LPLEN03430OB,"Lenovo IdeaPad Slim 3 15.6"" Laptop AMD Ryzen 7 7730U 8GB 512GB SSD Windows 11 Home, 82XM007NCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",569.89,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '15.6""'}"
249332,LPLEN03469OB,"Lenovo Legion Pro 5i Gaming Laptop 16"" QHD+ Intel i7-13700HX GeForce RTX 4060 16GB 512GB Windows 11 Home, 82WK00K7CC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1349.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
249277,LPMSI00597,"MSI Prestige 13 EVO Laptop 13.3"" Intel i7-1360P 16GB 512GB SSD Windows 11 Home, A13M-215CA",MSI,"['Laptops, Tablet', None, None, None]",1399.0,"{'GPU': 'Iris Xe Graphics', 'Maximum Resolution': '1920 x 1200', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '13.3""'}"
248907,LPHEW01997OB,"HP ENVY X360 13.3"" OLED Touchscreen 2 in 1 Laptop QHD i7-1250U 16GB 1TB SSD Windows 11 Home, 6J0Q0UA#ABL(Open Box)",HP,"['Laptops, Tablet', None, None, None]",1234.05,"{'Memory': '16GB', 'Screen Size': '13.3""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '2880 x 1800', 'Refresh Rate': '60Hz', 'SSD Capacity': '1TB'}"
248901,LPLEN03573OB,"LENOVO ThinkPad T490 Business Laptop 14"" FHD Intel i7-8550U Intel UHD Graphics 620 16GB 256GB SSD Windows 11 Pro, Refurbished(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",494.1,"{'GPU': 'Intel UHD Graphics 620', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '16GB', 'Screen Size': '14""'}"
248698,LPHEW02076OB,"HP Victus Gaming Notebook 16.1"" AMD Ryzen 5 7640HS GeForce RTX 4050 16GB 512GB SSD Windows 11 Home, 7X7B1UA#ABL(Open Box)",HP,"['Laptops, Tablet', None, None, None]",899.1,"{'Memory': '16GB', 'Screen Size': '16.1""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '144Hz', 'SSD Capacity': '512GB'}"
248202,LPLEN03565OB,"LENOVO Legion Pro 5 16ARX8 Gaming Laptop 16"" 165Hz QHD Ryzen 7 7745HX GeForce RTX 4060 16GB 1TB SSD Windows 11 Home, 82WM005UCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1529.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
248129,LPASU00560OB,"ASUS ExpertBook B1 Business Laptop 14"" Intel i5-1135G7 8GB 256GB SSD Windows 10 Pro, 3YR Warranty, 1YR ADP(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",759.05,"{'Screen Size': '14""', 'Memory': '8GB', 'Operating System': 'Windows 10 Pro', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'SSD Capacity': '256GB'}"
248080,LPLEN03503OB,"Lenovo Legion Slim 7i Gaming Laptop 16"" QHD 240Hz Intel i9-13900H GeForce RTX 4070 32GB 1TB SSD Windows 11 Home, 82Y3007HCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",2069.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '32GB', 'Screen Size': '16""'}"
247993,LPLEN03517OB,"Lenovo ThinkPad X1 Carbon EVO 14"" Touchscreen Ultrabook WUXGA Intel i7-1365U 32GB RAM 512GB SSD Windows 11 Pro 21HM000SUS(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1899.05,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21HM000SUS', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkPad', 'General Information<HDRBR>Product Series': 'X1 Carbon Gen 11'}"
247894,TBLEN00004,"Lenovo Tab P11 2nd Gen 11.5"" 2K Tablet 4GB 128 GB Storm Grey",LENOVO,"['Laptops, Tablet', None, None, None]",399.0,"{'Processor': 'MediaTek Helio G99 (8C, 2x A76 @2.2GHz + 6x A55 @2.0GHz)', 'Graphics': 'Integrated ARM Mali-G57 MC2 GPU', 'Memory': '4GB', 'Storage': '128GB', 'Screen Size': '11.5""', 'Screen Resolution': '2000 x 1200'}"
247891,TBLEN00003,"Lenovo Tab M10 Plus 10.61"" 2K Tablet 4GB 64 GB Storm Grey",LENOVO,"['Laptops, Tablet', None, None, None]",269.0,"{'Color': 'Storm Grey', 'Graphics': 'Integrated ARM Mali-G52 MC2 GPU', 'Memory': '4GB', 'Processor': 'MediaTek Helio G80 (8C, 2x A75 @2.0GHz + 6x A55 @1.8GHz)', 'Refresh Rate': '60Hz', 'Screen Resolution': '2000 x 1200'}"
247821,LPGIG00156OB,"Gigabyte AERO 16 OLED Gaming Notebook 16"" UHD Intel i7-13700H GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, BSF-73US994SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",1979.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '3840x2400', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
247767,LPLEN03487OB,"Lenovo ThinkPad E16 Business Laptop 16"" FHD Intel i7-1355U 16GB 512GB SSD Windows 11 Pro, 21JN0073US(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1139.05,"{'Memory': '16GB', 'Model': 'ThinkPad E16', 'Screen Size': '16""', 'Operating System': 'Windows 11 Pro', 'Maximum Resolution': '1920 x 1200', 'Refresh Rate': '60Hz'}"
247756,LPGIG00137OB,"GIGABYTE AERO 16 Gaming Notebook 15.6"" OLED UHD Intel Core i9-12900H RTX 3080 Ti 64GB 2TB SSD Windows 11 Pro, YE5-A4US958HP(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",2699.1,"{'Memory': '64GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Pro', 'Maximum Resolution': '3840x2400', 'Refresh Rate': '60Hz', 'SSD Capacity': '2TB'}"
247647,LPASU00808OB,"ASUS TUF Gaming F15 Gaming Laptop 15.6"" FHD 144Hz Intel i7-11800H GeForce RTX 3050 Ti 16GB 1TB SSD Windows 11 Home, FX506HE-EH74(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",899.1,"{'GPU': 'GeForce RTX 3050 Ti', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
247646,LPASU00762OB,"ASUS Vivobook Slate Consumer Notebook 13.3"" OLED Intel Pentium Silver Processor N6000 Intel UHD Graphics 8GB 128GB SSD Windows 11 S, T3300KA-DS92T-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",569.05,"{'GPU': 'Intel UHD Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 S', 'Memory': '8GB', 'Screen Size': '13.3""'}"
247634,LPASU00786OB,"ASUS Vivobook 16X Laptop 16"" Intel i5-1235U 8GB 512GB SSD Windows 11 Home, X1605ZA-DB51-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",616.55,"{'GPU': 'Intel UHD Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '16""'}"
247631,LPACE00984OB,"ACER Aspire 3 Consumer Laptop 15.6"" FHD Intel i5-1235U 16GB 512GB SSD Windows 11 Home, A315-59-59UU(Open Box)",ACER,"['Laptops, Tablet', None, None, None]",664.05,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
247443,LPGIG00162OB,"GIGABYTE G5 KF Gaming Laptop 15.6"" FHD 144Hz Intel i7-12650H GeForce RTX 4060 16GB 512GB SSD Windows 11 Home, G5 KF5-G3US353SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",989.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
247381,LPMSI00593OB,"MSI Katana 17 Gaming Laptop 17.3"" 144Hz Intel i7-13620H GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, Katana 17 B13VGK-645CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",1619.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '17.3""'}"
247266,LPHEW02100OB,"HP 15-fd0030ca Consumer Laptop 15.6"" FHD Intel i5-1340P 16GB 512GB SSD Windows 11 Home, 8M5P0UA#ABL(Open Box)",HP,"['Laptops, Tablet', None, None, None]",664.05,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
